Date,User_ID,Start_Timestamp,End_Timestamp,Cash spend,OS,OS_Version,Number_Of_Impression
2020-08-30,6615,1598742455,1598744764,15,Android,8,2
2021-03-26,2485,1616757371,1616757678,12,iOS,10,2
2020-10-24,1619,1603510974,1603511325,16,iOS,12,2
2021-06-07,8092,1623052913,1623053600,1,iOS,10,1
2020-09-22,1517,1600757449,1600757868,15,iOS,10,1
2020-04-23,1523,1587610695,1587611552,14,iOS,12,3
2020-02-12,7725,1581506094,1581507134,13,Android,10,3
2020-06-11,8603,1591840900,1591844376,5,iOS,11,3
2020-02-22,3951,1582343605,1582346020,6,iOS,12,5
2020-12-07,3212,1607337137,1607340409,20,iOS,11,1
2020-02-21,4423,1582288144,1582291694,12,iOS,11,3
2020-08-02,7032,1596378506,1596381457,10,Android,8,3
2020-03-28,2082,1585402968,1585404877,7,Android,10,1
2020-12-06,4301,1607261481,1607263490,3,Android,10,1
2020-12-05,1881,1607129964,1607133221,9,iOS,11,6
2021-01-19,9355,1611073336,1611074492,7,Android,12,6
2020-11-03,1517,1604388279,1604388891,13,iOS,10,5
2021-06-17,9377,1623879120,1623881840,12,iOS,12,5
2020-05-22,8731,1590162565,1590163983,9,iOS,12,6
2021-03-02,9066,1614618798,1614621387,13,iOS,12,6
2020-08-04,2808,1596552384,1596555625,6,Android,10,5
2021-02-09,3942,1612853693,1612856992,20,Android,11,5
2021-04-29,5713,1619709535,1619711489,17,Android,12,4
2020-12-11,1944,1607673821,1607676215,2,iOS,12,5
2020-12-18,2988,1608261365,1608264113,12,Android,8,4
2020-03-13,8708,1584101927,1584103414,13,Android,12,6
2020-07-07,7651,1594076989,1594079169,20,Android,10,1
2020-07-18,1259,1595040309,1595041432,15,iOS,11,3
2020-11-18,6468,1605672283,1605674847,19,iOS,10,5
2020-07-06,4576,1594028299,1594029192,2,iOS,12,4
2020-11-18,6133,1605661610,1605664827,18,iOS,11,6
2020-04-01,7145,1585684723,1585686296,10,iOS,11,2
2020-12-07,1830,1607330193,1607330605,17,iOS,10,1
2020-07-01,9052,1593538361,1593540294,18,Android,8,2
2020-08-24,8994,1598235148,1598238224,17,iOS,10,6
2020-04-15,4672,1586902304,1586905828,20,iOS,10,3
2020-12-31,3623,1609403758,1609407278,9,Android,8,3
2021-04-24,1844,1619278609,1619279164,7,iOS,12,6
2021-07-08,8192,1625745945,1625748130,5,Android,11,1
2020-01-14,6599,1578998964,1579002523,10,iOS,12,2
2021-05-17,5794,1621265994,1621268441,20,iOS,11,2
2021-03-03,3109,1614719463,1614721361,15,iOS,11,5
2021-03-17,9641,1615996605,1615997819,11,iOS,12,1
2021-02-28,1442,1614486495,1614489170,17,Android,8,2
2020-12-19,8548,1608393802,1608396452,8,Android,9,1
2020-06-26,600,1593149384,1593150012,5,Android,9,5
2021-07-16,1328,1626402736,1626406141,5,iOS,12,4
2020-01-17,4218,1579198625,1579200338,18,iOS,12,5
2021-01-29,2018,1611926824,1611928410,2,Android,10,4
2020-07-19,6537,1595119339,1595122318,19,Android,11,6
2020-02-06,5161,1580948830,1580951599,17,Android,12,5
2021-06-17,130,1623928358,1623931310,12,Android,10,6
2021-03-12,8054,1615567327,1615569284,13,iOS,11,4
2021-02-04,8298,1612381561,1612384577,14,iOS,10,6
2021-01-08,6567,1610074910,1610075342,17,Android,10,2
2021-03-09,7020,1615282799,1615285800,20,iOS,11,4
2021-02-05,9504,1612496231,1612498901,12,Android,10,6
2020-11-12,6102,1605149740,1605150385,1,iOS,11,6
2021-03-16,6382,1615882271,1615885340,16,iOS,12,5
2020-12-27,3596,1609078070,1609079695,17,Android,12,4
2020-09-23,5617,1600810620,1600813141,12,Android,11,2
2021-05-13,1049,1620841280,1620841860,7,Android,11,2
2020-07-07,9642,1594078180,1594079590,12,Android,12,5
2020-08-19,4716,1597849591,1597851166,14,iOS,10,5
2021-02-04,27,1612434927,1612435367,13,Android,8,2
2021-07-03,5001,1625305477,1625306861,4,iOS,10,4
2020-11-13,2623,1605283407,1605285366,10,iOS,12,5
2020-06-09,8686,1591651077,1591653403,18,Android,10,1
2020-01-07,4222,1578387200,1578387912,16,iOS,10,5
2021-06-09,4127,1623211646,1623214454,2,Android,11,2
2020-02-26,4868,1582678922,1582682330,6,Android,10,6
2021-01-05,5780,1609849329,1609852578,8,iOS,12,1
2021-04-18,6908,1618713908,1618714232,16,Android,11,4
2020-11-15,3676,1605438114,1605440727,8,iOS,12,5
2020-09-09,2482,1599597060,1599597682,17,iOS,10,1
2021-07-06,4878,1625559765,1625562376,2,iOS,11,2
2020-05-27,8773,1590539652,1590540379,13,iOS,12,3
2021-04-17,8810,1618611581,1618613716,7,iOS,10,2
2020-04-19,5809,1587247947,1587248592,4,iOS,10,2
2021-04-04,341,1617538898,1617539834,1,iOS,12,2
2020-04-02,4264,1585813586,1585814725,12,iOS,10,1
2020-12-19,5735,1608359724,1608361964,9,iOS,12,4
2020-01-25,328,1579957887,1579958211,3,Android,11,5
2021-06-26,2259,1624709380,1624712464,17,Android,8,1
2021-05-31,315,1622454541,1622458005,19,iOS,12,4
2020-08-28,7174,1598593303,1598594167,11,iOS,10,6
2020-11-12,9883,1605196306,1605198444,14,iOS,12,5
2021-02-01,1964,1612174450,1612176654,15,iOS,11,6
2020-12-21,2865,1608506828,1608507592,6,Android,12,6
2021-04-19,8818,1618766428,1618769266,14,iOS,10,6
2021-05-02,5560,1619945594,1619947525,6,iOS,11,4
2020-12-08,8211,1607434590,1607436177,15,Android,10,6
2021-01-26,4923,1611638314,1611639949,10,Android,8,2
2020-12-13,2872,1607801274,1607804344,4,Android,10,3
2020-01-28,2343,1580221833,1580222443,13,iOS,10,4
2020-02-02,3649,1580614878,1580617552,11,Android,11,2
2020-10-26,9187,1603700123,1603700830,9,iOS,10,6
2020-03-15,7970,1584251295,1584252202,14,iOS,12,5
2020-01-09,2863,1578549714,1578551900,5,iOS,11,1
2020-09-26,4849,1601091575,1601092076,2,iOS,10,1
2021-05-24,7079,1621856041,1621857856,14,iOS,11,3
2020-06-06,7609,1591437400,1591440311,4,Android,11,2
2020-04-09,3929,1586383812,1586387244,7,iOS,11,1
2020-04-22,4448,1587570361,1587573250,9,Android,8,4
2021-03-11,5212,1615418254,1615420064,3,iOS,11,2
2021-03-07,6573,1615066680,1615070192,4,Android,8,6
2021-03-21,1618,1616306453,1616307835,18,Android,9,6
2021-06-30,4063,1625070709,1625073377,15,Android,11,5
2020-03-05,8432,1583422976,1583426213,8,iOS,11,4
2021-06-04,731,1622785763,1622788871,1,iOS,12,2
2021-04-29,6216,1619673485,1619676762,19,Android,8,5
2021-04-24,4869,1619260903,1619262851,5,iOS,12,2
2020-05-24,2022,1590279547,1590282174,11,Android,9,3
2021-02-19,5550,1613737159,1613739980,4,Android,10,1
2021-04-01,2252,1617251240,1617253069,18,Android,8,1
2021-04-26,8652,1619380473,1619382094,13,Android,9,6
2020-06-29,6934,1593371586,1593373675,5,Android,8,2
2020-12-17,2551,1608148383,1608150896,10,iOS,12,1
2021-06-23,9214,1624463142,1624465248,16,iOS,11,3
2020-03-21,7369,1584726230,1584729269,9,iOS,11,4
2021-07-18,4009,1626618599,1626619798,8,Android,12,1
2021-05-21,2149,1621563554,1621566657,16,iOS,10,4
2021-04-20,5210,1618924582,1618927907,3,iOS,11,2
2020-09-14,5185,1600064635,1600068037,17,iOS,10,5
2020-07-14,8532,1594710322,1594711161,9,iOS,12,1
2021-07-24,3727,1627074388,1627074784,17,iOS,12,4
2020-09-24,4839,1600962768,1600963096,17,Android,12,2
2020-10-15,5053,1602702765,1602703634,13,iOS,12,4
2020-01-06,3622,1578313162,1578314539,7,Android,8,3
2020-08-27,4748,1598473626,1598475395,18,iOS,12,1
2020-02-04,9870,1580783895,1580784214,6,iOS,11,2
2020-09-16,3407,1600266218,1600268057,18,iOS,11,1
2021-04-18,6026,1618752726,1618754570,19,iOS,12,3
2020-07-10,8218,1594352132,1594353638,18,Android,10,4
2020-04-26,3364,1587873497,1587876979,19,Android,11,2
2021-07-17,6689,1626482155,1626485714,15,Android,11,2
2020-02-18,7319,1581974621,1581976303,13,Android,11,1
2021-05-09,2205,1620532956,1620535295,14,Android,11,1
2020-10-01,7091,1601557064,1601559986,12,Android,11,1
2020-11-25,2041,1606279626,1606281254,18,iOS,10,5
2021-01-10,1844,1610278308,1610280221,10,iOS,11,2
2020-03-24,6318,1585002132,1585005658,12,iOS,11,6
2021-01-21,7700,1611235618,1611236415,17,iOS,11,1
2021-01-10,3391,1610257355,1610260806,10,iOS,10,3
2020-12-07,159,1607350922,1607353240,4,Android,8,4
2020-12-24,7847,1608761251,1608763255,2,Android,10,4
2020-09-09,8948,1599594851,1599597067,5,iOS,10,6
2020-10-31,6278,1604116439,1604119107,9,Android,11,1
2021-03-10,5431,1615314943,1615316994,2,iOS,10,6
2020-02-22,2860,1582314860,1582315290,5,Android,12,6
2021-06-23,2188,1624418517,1624421405,1,Android,12,5
2020-05-24,8230,1590276123,1590279359,4,Android,12,5
2021-06-17,5187,1623894380,1623896418,16,Android,9,1
2020-09-11,2347,1599781535,1599784926,8,Android,12,5
2021-06-08,2647,1623156040,1623158897,11,Android,12,6
2020-06-29,1712,1593443230,1593446281,14,Android,10,6
2021-06-13,7848,1623542314,1623544760,1,Android,10,2
2021-03-17,6617,1615984782,1615986565,9,iOS,11,5
2021-04-17,4179,1618664585,1618665779,5,iOS,12,2
2020-02-17,6510,1581878865,1581881327,6,Android,10,3
2021-01-22,6640,1611307233,1611308002,20,iOS,12,4
2020-12-17,9156,1608178757,1608179885,20,iOS,10,4
2020-10-20,267,1603134682,1603135359,2,Android,8,4
2021-03-21,7422,1616270629,1616272353,20,Android,12,5
2021-03-04,6164,1614827495,1614827949,5,iOS,12,3
2020-12-30,7807,1609308350,1609310828,19,Android,12,6
2020-05-16,8725,1589615056,1589615772,10,iOS,12,6
2021-04-28,6783,1619546463,1619549258,1,iOS,10,2
2020-11-27,8906,1606426427,1606427783,8,iOS,11,2
2020-03-06,9352,1583472271,1583473343,5,Android,12,3
2021-01-12,8486,1610399668,1610401677,14,Android,9,2
2020-09-19,4381,1600449777,1600451913,2,Android,8,5
2020-07-24,9578,1595604050,1595605538,6,iOS,12,5
2021-04-18,6711,1618746320,1618746640,15,Android,11,4
2020-12-12,2634,1607717489,1607720336,19,iOS,12,1
2021-07-11,6428,1626014830,1626016548,7,Android,12,3
2020-03-31,2404,1585630303,1585631650,8,Android,9,6
2020-11-06,4083,1604617105,1604618036,16,iOS,10,6
2020-07-24,2532,1595598113,1595599207,18,Android,9,2
2021-02-16,8598,1613476886,1613478216,18,Android,10,3
2021-01-11,311,1610325156,1610326691,18,iOS,11,5
2021-07-09,6565,1625777227,1625778150,16,Android,10,4
2021-01-18,3450,1610982565,1610984421,16,iOS,12,4
2020-09-09,7485,1599611192,1599611628,8,Android,8,4
2021-06-21,5655,1624245425,1624247104,8,Android,12,4
2021-01-07,2899,1610001989,1610004937,7,Android,8,4
2021-01-23,9796,1611402173,1611405205,16,iOS,10,4
2021-01-05,7793,1609851860,1609852168,9,iOS,12,5
2020-09-26,7929,1601109564,1601111799,5,Android,11,2
2020-11-25,6678,1606293869,1606296718,9,Android,11,6
2020-08-02,8829,1596361799,1596365366,12,iOS,11,2
2021-05-04,9390,1620114419,1620115454,14,Android,9,1
2020-09-14,9016,1600038833,1600041172,14,Android,11,6
2020-05-30,8799,1590809177,1590810704,6,Android,12,3
2020-06-24,7686,1592942115,1592942875,17,iOS,12,2
2021-01-11,8530,1610359533,1610361002,13,Android,12,3
2020-06-02,8479,1591058152,1591060204,11,iOS,10,2
2021-05-24,4934,1621806917,1621809606,7,iOS,10,5
2021-06-16,3393,1623811202,1623812759,18,Android,9,3
2020-04-26,4432,1587835393,1587837448,9,Android,9,1
2020-02-10,6367,1581340307,1581340683,11,Android,10,3
2021-03-25,1491,1616686564,1616687360,18,Android,8,2
2021-06-05,9730,1622861537,1622863977,2,iOS,12,5
2021-05-10,7247,1620633554,1620636931,4,iOS,12,3
2021-04-20,6815,1618889866,1618890378,8,Android,12,4
2020-03-23,900,1584940269,1584942940,17,Android,8,2
2020-01-13,9417,1578905055,1578905978,11,iOS,12,5
2021-05-12,1033,1620752574,1620753090,7,iOS,11,2
2020-05-28,3834,1590638793,1590641138,9,Android,9,4
2021-04-29,4313,1619668983,1619671729,1,Android,10,1
2020-09-02,1485,1599004365,1599005485,17,Android,10,6
2020-05-25,5929,1590341440,1590342099,15,iOS,10,6
2021-05-10,3783,1620631944,1620632938,1,Android,12,6
2021-07-24,8207,1627113016,1627114018,12,Android,9,6
2021-05-25,2510,1621885868,1621887980,12,Android,9,6
2020-11-27,7974,1606489525,1606492475,18,iOS,11,3
2020-10-14,3324,1602633329,1602635799,9,iOS,11,6
2020-12-07,7679,1607278165,1607278871,9,iOS,12,3
2020-05-19,5570,1589889477,1589892744,4,Android,12,3
2020-05-22,5355,1590105747,1590108186,8,Android,10,5
2020-02-09,5006,1581266813,1581268916,3,Android,8,3
2020-06-17,6917,1592329139,1592332423,11,Android,12,3
2020-06-25,7657,1593074482,1593076727,6,iOS,11,5
2020-09-27,5415,1601190425,1601192683,5,Android,12,2
2020-03-02,8746,1583084393,1583087208,2,iOS,11,1
2020-12-02,7235,1606922426,1606924323,1,Android,8,2
2020-05-10,7073,1589053312,1589053616,8,Android,12,3
2021-05-11,1265,1620729057,1620729623,6,Android,11,5
2020-06-30,9292,1593492085,1593493675,12,Android,12,5
2020-12-26,3140,1608949001,1608951117,15,iOS,12,6
2021-06-02,9515,1622643993,1622645981,19,Android,8,6
2020-12-26,5284,1608952601,1608953637,17,iOS,10,2
2020-09-20,2133,1600575642,1600577788,4,iOS,10,5
2020-07-21,7360,1595296436,1595298957,18,Android,9,3
2021-07-24,6407,1627121089,1627123933,9,Android,11,3
2021-01-06,6861,1609874494,1609877015,10,iOS,10,5
2020-02-23,8441,1582447674,1582450766,6,iOS,11,2
2021-05-15,7869,1621040486,1621041186,5,iOS,11,3
2021-07-30,8634,1627587958,1627591006,1,iOS,12,3
2021-05-30,9226,1622363180,1622365878,9,iOS,11,2
2021-02-06,2435,1612613126,1612615610,7,Android,8,4
2021-01-07,964,1610027660,1610028545,13,Android,11,1
2021-07-16,1726,1626439508,1626441419,16,Android,11,5
2021-07-26,4059,1627251950,1627254980,2,iOS,11,3
2020-12-20,9521,1608408090,1608409269,18,iOS,12,2
2020-10-31,3942,1604133164,1604136158,12,iOS,10,6
2020-11-04,237,1604465329,1604468272,19,Android,8,6
2021-01-02,3566,1609573605,1609575680,1,Android,9,1
2021-07-28,5023,1627455019,1627456506,12,iOS,12,4
2021-01-20,9062,1611093049,1611094404,7,Android,11,6
2021-06-16,2379,1623849428,1623850392,20,Android,8,2
2020-02-15,3130,1581753904,1581755209,11,Android,11,4
2020-12-29,6312,1609196541,1609200052,16,Android,8,5
2020-11-01,895,1604187732,1604190792,1,Android,10,6
2020-09-15,149,1600131822,1600134104,7,iOS,11,5
2021-07-27,3492,1627332735,1627334634,6,Android,9,1
2020-02-23,7541,1582449787,1582451279,16,iOS,11,2
2020-05-19,6733,1589888211,1589889596,14,iOS,12,6
2020-10-08,4893,1602106434,1602109834,3,Android,12,5
2021-04-24,7999,1619234072,1619237396,1,Android,8,1
2020-05-27,9781,1590594789,1590597738,18,Android,11,2
2020-09-24,3072,1600931638,1600932862,11,Android,9,1
2021-04-25,101,1619360616,1619361966,8,Android,10,1
2020-04-15,5909,1586907806,1586908638,1,iOS,10,4
2020-01-12,9014,1578762279,1578765631,15,iOS,12,4
2021-03-15,3177,1615777167,1615777701,11,iOS,12,6
2021-01-06,8400,1609871883,1609875387,17,Android,11,4
2020-06-15,5914,1592187706,1592189091,13,Android,12,6
2021-06-04,2485,1622771496,1622772010,5,iOS,12,1
2021-05-29,7845,1622280742,1622283523,3,Android,12,1
2020-02-26,1836,1582713198,1582715458,1,Android,9,5
2021-08-06,9332,1628200358,1628202967,1,Android,10,1
2020-04-07,5479,1586214880,1586217288,11,iOS,12,5
2020-02-16,9095,1581863824,1581866979,19,Android,9,6
2020-08-26,6498,1598392178,1598392519,7,Android,8,3
2020-06-16,834,1592263909,1592265709,13,iOS,12,6
2020-01-29,7421,1580300859,1580302235,14,iOS,10,1
2020-12-29,8045,1609218910,1609219571,10,Android,9,2
2020-09-22,6340,1600768329,1600769702,13,iOS,12,3
2020-11-03,7082,1604411833,1604413457,7,iOS,11,2
2020-06-15,6877,1592201469,1592203839,11,iOS,10,4
2020-09-23,9137,1600836421,1600839832,7,Android,11,1
2020-02-19,5496,1582093996,1582096267,19,Android,11,3
2020-08-07,1103,1596773997,1596775146,3,iOS,12,4
2020-04-21,6734,1587455169,1587458526,3,Android,12,1
2020-11-18,5685,1605661379,1605662678,9,Android,12,5
2021-06-19,6333,1624114419,1624116567,17,Android,12,6
2020-05-12,8566,1589250003,1589250934,11,Android,9,6
2021-07-07,2075,1625600686,1625603125,13,iOS,10,5
2020-06-23,8142,1592865604,1592868149,5,Android,9,4
2021-02-22,3445,1614002973,1614004184,18,Android,9,6
2021-06-16,8547,1623852381,1623853556,14,Android,12,6
2021-08-04,248,1628072082,1628075150,9,iOS,10,3
2020-05-24,9565,1590303590,1590305702,18,Android,11,4
2020-09-14,3251,1600100958,1600101272,12,Android,8,5
2020-10-16,5379,1602796076,1602799225,13,Android,10,6
2020-04-01,4202,1585702653,1585706139,10,iOS,12,2
2020-04-17,7625,1587076164,1587078952,3,Android,8,1
2020-09-28,1853,1601259363,1601261088,13,iOS,10,2
2021-05-02,6408,1619941194,1619942208,20,iOS,12,2
2020-02-05,7659,1580883963,1580884390,19,Android,11,1
2021-02-07,5911,1612678743,1612682269,6,Android,8,1
2021-05-15,7422,1621046557,1621047833,2,iOS,10,3
2021-05-28,3586,1622179902,1622182983,9,Android,12,3
2020-01-13,4613,1578927082,1578928222,1,iOS,11,5
2021-01-11,2486,1610335195,1610337893,7,Android,8,4
2020-05-15,6388,1589519438,1589522304,17,Android,8,2
2020-05-28,8300,1590679665,1590680602,6,iOS,11,4
2020-08-07,7825,1596736865,1596738118,9,Android,9,1
2020-05-11,7432,1589171353,1589172054,16,iOS,12,6
2020-08-21,7139,1597945312,1597948537,19,Android,9,1
2020-03-31,6914,1585602046,1585605261,8,Android,8,4
2021-01-18,6246,1610977962,1610980223,8,iOS,12,3
2020-03-17,9522,1584443043,1584445557,20,Android,9,4
2020-03-28,4590,1585389576,1585391877,2,Android,9,3
2020-06-09,8771,1591687369,1591688579,12,Android,8,4
2020-05-10,3312,1589109343,1589110067,8,iOS,10,4
2021-04-01,8678,1617290986,1617294241,4,iOS,11,4
2020-06-13,2771,1592060653,1592061127,14,Android,11,4
2021-07-05,6246,1625440889,1625443863,2,Android,8,6
2021-02-01,6308,1612171127,1612172842,15,Android,8,3
2020-11-16,3095,1605530151,1605531866,9,iOS,11,1
2020-08-10,111,1596998707,1597001712,20,iOS,12,3
2020-05-10,2519,1589101737,1589102849,20,iOS,10,1
2020-03-22,4479,1584888827,1584892045,15,iOS,10,1
2021-02-25,5814,1614265265,1614266669,7,iOS,11,3
2020-03-04,5587,1583267742,1583268880,9,iOS,11,5
2021-02-13,8195,1613170610,1613171964,7,iOS,12,2
2020-04-20,157,1587383375,1587385364,5,Android,10,3
2020-02-05,4876,1580894575,1580897293,15,iOS,10,4
2021-06-07,7763,1623004088,1623005008,6,iOS,11,2
2020-07-22,1308,1595405131,1595407732,18,Android,11,3
2020-11-03,6168,1604382258,1604384234,13,iOS,12,2
2021-04-21,5070,1619002006,1619002345,19,iOS,10,2
2020-01-18,4839,1579319379,1579321294,2,Android,8,2
2020-01-18,9060,1579317923,1579321445,13,Android,8,4
2020-12-21,8941,1608485796,1608488280,3,Android,11,6
2020-04-01,1073,1585705223,1585707355,18,iOS,12,5
2020-04-25,2770,1587774978,1587777099,16,Android,11,5
2020-11-10,1532,1604973998,1604976549,5,Android,11,4
2020-05-03,8169,1588474377,1588476609,13,Android,8,6
2020-10-12,3998,1602521776,1602523501,4,iOS,12,4
2020-09-22,5120,1600753143,1600755925,18,Android,12,3
2021-02-17,320,1613554606,1613555769,13,iOS,11,4
2020-10-18,8291,1603016721,1603020142,2,iOS,11,4
2020-01-26,4341,1579986089,1579986862,20,Android,12,6
2021-02-28,1836,1614514943,1614518324,17,Android,8,3
2020-04-17,7916,1587114689,1587115147,15,iOS,12,6
2021-01-23,7591,1611390851,1611393525,16,iOS,10,4
2021-03-04,1237,1614812115,1614814075,19,iOS,12,6
2020-04-06,2965,1586159970,1586161589,3,Android,9,4
2020-10-09,7837,1602199146,1602199763,5,iOS,12,4
2021-02-11,2548,1613038965,1613039570,1,iOS,12,2
2021-05-14,2493,1620977470,1620979239,1,Android,11,3
2020-09-02,2400,1599027899,1599028729,16,iOS,11,2
2021-06-02,2050,1622584534,1622585077,1,Android,10,4
2021-04-23,8472,1619132760,1619134228,14,Android,9,4
2020-11-15,647,1605376252,1605377937,18,Android,9,1
2021-06-01,617,1622564272,1622567447,19,iOS,11,2
2020-10-01,7507,1601489822,1601492540,13,iOS,11,1
2020-05-01,1779,1588315715,1588316614,18,iOS,10,5
2020-02-19,4246,1582057955,1582058305,10,iOS,11,2
2020-05-16,9146,1589646403,1589648154,13,Android,9,5
2020-06-06,8047,1591406156,1591407113,15,Android,9,5
2020-04-06,2770,1586139727,1586142798,20,iOS,10,2
2020-04-15,7371,1586957507,1586959657,14,iOS,12,3
2020-06-09,6092,1591717828,1591720877,8,Android,9,4
2021-01-19,1087,1611066656,1611067828,14,Android,12,6
2020-06-19,9636,1592577351,1592579986,7,iOS,11,6
2021-07-27,6863,1627399140,1627400824,5,Android,9,2
2021-02-26,7746,1614284986,1614287490,14,Android,11,4
2020-11-15,9893,1605426694,1605429854,4,iOS,10,2
2020-11-27,8590,1606495213,1606495915,11,iOS,12,1
2021-02-24,7056,1614137413,1614138624,3,iOS,10,5
2021-01-03,7687,1609668165,1609670917,19,iOS,11,3
2020-08-01,2741,1596251219,1596254021,18,Android,11,2
2020-07-12,6397,1594561723,1594563483,10,iOS,10,5
2020-07-08,4481,1594170831,1594172170,8,iOS,10,1
2020-10-13,4200,1602553142,1602554938,6,Android,11,1
2020-07-10,2633,1594370440,1594374015,16,iOS,10,5
2020-10-09,7207,1602239758,1602241485,4,iOS,10,2
2021-05-31,9243,1622416514,1622419954,6,iOS,10,4
2021-02-01,1226,1612152136,1612154248,15,Android,8,5
2020-10-30,8603,1604023884,1604025064,12,iOS,11,5
2020-12-31,3373,1609357560,1609360015,10,iOS,12,6
2020-12-25,4099,1608878375,1608881796,8,iOS,10,4
2021-01-10,9400,1610288927,1610290796,12,Android,10,3
2020-10-28,1126,1603868046,1603868587,8,iOS,10,2
2021-03-17,8841,1615960573,1615963885,16,Android,8,5
2021-03-29,8281,1617019111,1617021843,11,iOS,11,1
2021-03-14,2065,1615682049,1615685161,1,Android,10,2
2021-02-20,9565,1613807953,1613808729,11,iOS,12,3
2021-01-28,1929,1611800943,1611802844,5,Android,10,3
2020-01-05,8492,1578201679,1578205197,7,Android,10,5
2020-03-01,4178,1583023613,1583026480,17,Android,8,1
2020-01-29,1109,1580266540,1580268641,14,iOS,11,4
2020-02-15,9454,1581723771,1581726475,1,iOS,11,4
2021-07-12,60,1626063135,1626066098,17,Android,12,2
2020-02-03,4954,1580679446,1580681039,4,iOS,10,2
2020-08-28,7359,1598618017,1598620743,13,iOS,12,3
2020-11-09,4381,1604891122,1604894666,14,Android,11,5
2020-04-14,7882,1586802682,1586803338,20,Android,8,4
2020-02-11,5020,1581414396,1581417001,5,Android,10,5
2020-06-24,3760,1592955075,1592957488,18,iOS,11,1
2020-08-27,7513,1598503028,1598503679,5,Android,8,1
2021-01-25,2114,1611531236,1611534403,11,Android,9,5
2021-03-27,2774,1616842733,1616843094,3,iOS,10,3
2021-08-04,2352,1628079792,1628081064,4,Android,10,2
2020-06-02,482,1591045548,1591048710,17,iOS,11,2
2021-04-06,2040,1617690713,1617693987,4,Android,12,1
2020-07-19,3175,1595104992,1595107032,12,Android,12,1
2020-01-03,8586,1578052757,1578055519,19,Android,12,5
2020-02-19,3985,1582071319,1582073312,14,iOS,10,3
2020-01-06,8780,1578302892,1578303666,9,iOS,11,5
2020-11-26,1402,1606383815,1606385189,3,Android,8,2
2020-08-17,6352,1597632455,1597635991,4,iOS,11,3
2020-03-01,3176,1583032626,1583036029,7,Android,10,5
2020-10-04,3363,1601785283,1601787486,12,iOS,10,5
2021-02-04,4215,1612423020,1612426590,20,Android,8,5
2021-06-23,2053,1624391035,1624393401,7,iOS,10,1
2020-07-01,5358,1593584686,1593586107,1,Android,10,3
2021-03-04,4905,1614857977,1614860954,20,Android,12,2
2021-04-27,798,1619483767,1619485322,3,iOS,11,2
2021-06-05,1924,1622829940,1622831944,14,iOS,11,1
2020-11-03,5470,1604365804,1604366824,3,Android,9,1
2021-07-12,3975,1626037950,1626038545,16,Android,9,6
2021-04-01,1384,1617243143,1617246594,20,iOS,11,4
2020-03-18,8014,1584515068,1584517295,10,iOS,11,5
2021-05-02,8986,1619917601,1619919865,9,Android,10,3
2021-01-09,9998,1610129821,1610130703,18,iOS,12,4
2021-04-26,193,1619454055,1619457125,10,iOS,11,6
2020-11-08,3988,1604818412,1604822003,17,iOS,12,4
2020-05-18,4765,1589783517,1589785992,20,iOS,12,5
2020-11-13,8744,1605276663,1605278967,20,iOS,12,5
2020-11-19,9907,1605746945,1605749522,17,iOS,10,1
2020-10-20,3839,1603167936,1603169062,1,iOS,12,2
2020-09-08,859,1599575576,1599578637,10,iOS,12,5
2020-10-13,5677,1602584571,1602586663,14,iOS,10,2
2020-07-02,4472,1593692495,1593693231,6,Android,11,3
2021-01-11,5520,1610377221,1610377958,7,Android,10,5
2021-03-06,7195,1615037093,1615039845,8,Android,9,4
2020-07-24,9568,1595535785,1595538726,3,Android,8,4
2020-04-15,6852,1586905015,1586905685,14,iOS,11,6
2020-08-05,7160,1596635641,1596636577,1,iOS,12,4
2020-12-29,7590,1609196522,1609197031,18,iOS,12,5
2020-12-16,9629,1608098728,1608101876,19,Android,9,2
2020-01-31,9723,1580408828,1580410933,10,Android,11,6
2020-05-11,9910,1589146741,1589149133,11,Android,12,4
2021-06-17,3856,1623872515,1623873267,18,Android,11,3
2020-06-17,7074,1592397731,1592399689,8,iOS,10,6
2020-10-01,6946,1601501421,1601502739,5,Android,10,1
2020-10-17,1792,1602874051,1602876495,6,Android,9,6
2021-03-28,4508,1616911390,1616911967,10,Android,10,6
2020-09-19,2191,1600496635,1600499486,11,iOS,10,5
2021-06-17,826,1623884236,1623886384,1,Android,11,2
2020-12-04,4642,1607019761,1607022241,2,Android,9,1
2021-05-01,279,1619825696,1619826602,11,iOS,10,4
2021-07-01,4620,1625086429,1625086777,17,Android,8,5
2020-12-18,9967,1608308880,1608310125,20,iOS,10,1
2021-03-29,2983,1616981033,1616981556,8,iOS,12,5
2020-07-02,8318,1593662364,1593663783,19,Android,12,3
2020-08-30,3813,1598768623,1598769963,12,iOS,11,3
2021-03-03,6093,1614781004,1614784219,16,Android,11,2
2020-01-23,933,1579770440,1579772175,16,iOS,11,4
2020-09-19,876,1600533942,1600535413,20,Android,9,5
2020-04-24,2857,1587672890,1587674971,19,Android,10,1
2020-07-21,6819,1595290532,1595292520,16,Android,9,2
2021-07-25,3601,1627231288,1627232729,16,Android,12,5
2020-10-31,7787,1604159547,1604162294,10,Android,8,3
2020-08-23,9528,1598143237,1598145503,2,iOS,11,5
2020-11-21,123,1605926146,1605928679,18,iOS,12,1
2021-03-06,6080,1614972750,1614974595,12,iOS,12,2
2020-08-19,8989,1597845893,1597846317,13,iOS,12,6
2020-11-29,8848,1606622331,1606625607,3,Android,12,1
